,timestamp,precision,recall,f1_score,average_precision,auc
0,2020-08-12 10:51:27,0.17525773195876287,0.17,0.17258883248730966,0.11279381443298968,
1,2020-08-12 11:07:16,0.1487603305785124,0.18,0.16289592760180996,0.10877685950413224,
2,2020-08-12 11:23:36,0.35714285714285715,0.55,0.4330708661417323,0.24142857142857144,
3,2020-08-12 11:40:52,0.3949579831932773,0.47,0.4292237442922375,0.2386302521008403,
4,2020-08-12 11:59:50,0.4029850746268657,0.81,0.5382059800664452,0.3454179104477612,
5,2020-08-12 12:19:33,0.3,0.36,0.3272727272727273,0.172,
6,2020-08-12 12:38:10,0.4635761589403973,0.7,0.5577689243027889,0.35450331125827816,
7,2020-08-12 13:15:15,0.3053435114503817,0.4,0.3463203463203464,0.18213740458015268,
8,2020-08-12 13:51:33,0.3959731543624161,0.59,0.4738955823293172,0.2746241610738255,
9,2020-08-12 14:06:41,0.2671232876712329,0.39,0.3170731707317073,0.16517808219178082,nan
