,timestamp,precision,recall,f1_score,average_precision,auc
9,2020-08-05 15:57:07,0.5029940119760479,0.84,0.6292134831460674,0.8051480838146456,0.8767388888888887
10,2020-08-05 16:23:40,0.4696132596685083,0.85,0.6049822064056939,0.796300101879707,0.8815555555555555
11,2020-08-05 16:29:54,0.5182926829268293,0.85,0.643939393939394,0.8387038845747984,0.9042277777777777
12,2020-08-05 16:55:46,0.4644808743169399,0.85,0.6007067137809188,0.7766161243885714,0.8695055555555556
13,2020-08-05 17:21:48,0.4857142857142857,0.85,0.6181818181818183,0.8396183171395706,0.894338888888889
14,2020-08-05 17:47:50,0.47752808988764045,0.85,0.6115107913669064,0.8088825702950835,0.8727166666666667
15,2020-08-05 18:14:03,0.5057471264367817,0.88,0.6423357664233577,0.8758768075085899,0.946111111111111
16,2020-08-05 18:40:24,0.49411764705882355,0.84,0.6222222222222222,0.8283252413282223,0.8716388888888889
17,2020-08-05 19:06:21,0.46703296703296704,0.85,0.6028368794326241,0.8093531117254092,0.8822888888888889
18,2020-08-05 19:32:39,0.48295454545454547,0.85,0.6159420289855072,0.8188193813653931,0.9117166666666667
