,timestamp,precision,recall,f1_score,average_precision,auc
9,2020-08-05 15:54:23,0.5586592178770949,1.0,0.7168458781362006,0.9831465300909279,0.9982833333333333
10,2020-08-05 16:20:58,0.591715976331361,1.0,0.7434944237918216,0.9814284823914038,0.9981944444444444
11,2020-08-05 16:27:01,0.5649717514124294,1.0,0.7220216606498194,0.9624863945584342,0.9963888888888888
12,2020-08-05 16:53:09,0.5813953488372093,1.0,0.7352941176470588,0.9786882899875824,0.9978
13,2020-08-05 17:19:06,0.5780346820809249,1.0,0.7326007326007327,0.9799131886697477,0.9979277777777779
14,2020-08-05 17:45:10,0.5780346820809249,1.0,0.7326007326007327,0.9810282803390524,0.9979277777777777
15,2020-08-05 18:11:23,0.5617977528089888,1.0,0.7194244604316548,0.949570644102599,0.9964055555555555
16,2020-08-05 18:37:40,0.5681818181818182,1.0,0.7246376811594203,0.9892362862394279,0.9987555555555555
17,2020-08-05 19:03:45,0.5780346820809249,1.0,0.7326007326007327,0.9722491353618936,0.9973888888888889
18,2020-08-05 19:29:47,0.5882352941176471,1.0,0.7407407407407407,0.9683685433860701,0.9971555555555556
