,timestamp,precision,recall,f1_score,average_precision,auc
0,2020-08-12 15:40:00,0.4944444444444445,0.89,0.6357142857142857,0.8276100116213455,0.9696611111111112
1,2020-08-12 16:00:40,0.4970760233918128,0.85,0.6273062730627306,0.6210154317953056,0.9308222222222222
2,2020-08-12 16:15:33,0.4414893617021277,0.83,0.5763888888888888,0.6170904010338383,0.9252333333333334
3,2020-08-12 16:29:40,0.515527950310559,0.83,0.6360153256704981,0.7203549498391844,0.9567944444444444
4,2020-08-12 16:42:57,0.4564102564102564,0.89,0.6033898305084746,0.6852161568161426,0.9458833333333334
5,2020-08-12 16:56:24,0.42424242424242425,0.7,0.5283018867924527,0.4627108320203216,0.8986722222222221
6,2020-08-12 17:10:26,0.4148936170212766,0.78,0.5416666666666666,0.6550571487282479,0.9248277777777778
7,2020-08-12 17:24:28,0.4382022471910113,0.78,0.5611510791366907,0.65699819322215,0.9313222222222224
8,2020-08-12 17:38:37,0.4382022471910113,0.78,0.5611510791366907,0.5952715346997124,0.92405
9,2020-08-12 17:52:15,0.4397590361445783,0.73,0.5488721804511278,0.6178657516862616,0.9220777777777778
10,2020-08-12 18:06:43,0.422360248447205,0.68,0.521072796934866,0.470906722375348,0.9101444444444444
