,timestamp,precision,recall,f1_score,average_precision,auc
0,2020-08-12 10:53:45,0.272108843537415,0.4,0.3238866396761134,0.168843537414966,
1,2020-08-12 11:09:48,0.25,0.35,0.2916666666666667,0.1525,
2,2020-08-12 11:26:33,0.4157303370786517,0.74,0.5323741007194244,0.33364044943820226,
3,2020-08-12 11:43:53,0.3133333333333333,0.47,0.376,0.20026666666666665,
4,2020-08-12 12:02:58,0.184,0.23,0.20444444444444448,0.11932,
5,2020-08-12 12:22:27,0.3181818181818182,0.35,0.3333333333333333,0.17636363636363636,
6,2020-08-12 12:41:02,0.29850746268656714,0.4,0.3418803418803419,0.17940298507462688,
7,2020-08-12 13:17:48,0.21238938053097345,0.24,0.2253521126760563,0.12697345132743365,
8,2020-08-12 13:54:02,0.3089430894308943,0.38,0.3408071748878924,0.17939837398373984,
9,2020-08-12 14:09:22,0.39655172413793105,0.46,0.425925925925926,0.2364137931034483,nan
