,timestamp,precision,recall,f1_score,average_precision,auc
0,2020-08-12 15:48:01,0.5536723163841808,0.98,0.7075812274368232,0.8677194479006114,0.9847166666666668
1,2020-08-12 16:03:08,0.5649717514124294,1.0,0.7220216606498194,0.9602347925003204,0.9964555555555556
2,2020-08-12 16:17:52,0.5681818181818182,1.0,0.7246376811594203,0.9248737807815188,0.9937333333333334
3,2020-08-12 16:31:56,0.5464480874316939,1.0,0.7067137809187279,0.9268172983784868,0.9947944444444444
4,2020-08-12 16:45:28,0.625,1.0,0.7692307692307693,0.9607524140129122,0.9966555555555556
5,2020-08-12 16:58:30,0.5882352941176471,1.0,0.7407407407407407,0.9348870572570782,0.99475
6,2020-08-12 17:12:56,0.5586592178770949,1.0,0.7168458781362006,0.94069649946959,0.995727777777778
7,2020-08-12 17:26:47,0.5689655172413793,0.99,0.7226277372262774,0.954301062999253,0.9953722222222222
8,2020-08-12 17:41:07,0.5882352941176471,1.0,0.7407407407407407,0.9340151437777972,0.99385
9,2020-08-12 17:54:41,0.553072625698324,0.99,0.7096774193548387,0.9488598763906841,0.9945055555555555
